Id,SalePrice
1461,11.706178665161133
1462,11.986148834228516
1463,12.12742805480957
1464,12.144441604614258
1465,12.13888168334961
1466,12.081225395202637
1467,12.080016136169434
1468,12.00363540649414
1469,12.154826164245605
1470,11.713994979858398
1471,12.18216323852539
1472,11.458734512329102
1473,11.429826736450195
1474,11.941247940063477
1475,11.770437240600586
1476,12.842381477355957
1477,12.463922500610352
1478,12.517999649047852
1479,12.579045295715332
1480,13.146746635437012
1481,12.80998706817627
1482,12.235841751098633
1483,12.027127265930176
1484,12.006915092468262
1485,12.047038078308105
1486,12.153456687927246
1487,12.754228591918945
1488,12.39734935760498
1489,12.23237133026123
1490,12.233189582824707
1491,12.167838096618652
1492,11.435033798217773
1493,12.154200553894043
1494,12.592273712158203
1495,12.644294738769531
1496,12.387800216674805
1497,12.095090866088867
1498,11.999943733215332
1499,11.959136009216309
1500,11.864741325378418
1501,12.068495750427246
1502,11.909646034240723
1503,12.567914009094238
1504,12.385029792785645
1505,12.362906455993652
1506,12.167181015014648
1507,12.392599105834961
1508,12.196011543273926
1509,12.035622596740723
1510,11.8864107131958
1511,11.86210823059082
1512,12.050261497497559
1513,11.846790313720703
1514,11.886358261108398
1515,12.184361457824707
1516,11.977460861206055
1517,12.013696670532227
1518,11.883259773254395
1519,12.273749351501465
1520,11.812673568725586
1521,11.813947677612305
1522,12.067489624023438
1523,11.610666275024414
1524,11.705273628234863
1525,11.72847843170166
1526,11.692317962646484
1527,11.511396408081055
1528,11.776188850402832
1529,11.914260864257812
1530,12.103404998779297
1531,11.601795196533203
1532,11.539236068725586
1533,11.857002258300781
1534,11.715276718139648
1535,11.810822486877441
1536,11.587600708007812
1537,11.23005485534668
1538,11.913566589355469
1539,12.229043960571289
1540,11.464995384216309
1541,11.833351135253906
1542,11.835354804992676
1543,12.338898658752441
1544,11.285713195800781
1545,11.562697410583496
1546,11.747034072875977
1547,11.745695114135742
1548,11.74515438079834
1549,11.58886432647705
1550,11.822948455810547
1551,11.715941429138184
1552,11.781044960021973
1553,11.901907920837402
1554,11.680078506469727
1555,12.015053749084473
1556,11.348670959472656
1557,11.59951114654541
1558,11.411214828491211
1559,11.374645233154297
1560,11.775873184204102
1561,11.84862995147705
1562,11.789226531982422
1563,11.711152076721191
1564,11.900806427001953
1565,11.889459609985352
1566,12.409469604492188
1567,11.32924747467041
1568,12.311105728149414
1569,11.772618293762207
1570,11.810626029968262
1571,11.728105545043945
1572,11.922109603881836
1573,12.440896987915039
1574,11.67098617553711
1575,12.306239128112793
1576,12.268940925598145
1577,12.166604042053223
1578,11.872160911560059
1579,11.912790298461914
1580,12.187196731567383
1581,11.88153076171875
1582,11.764731407165527
1583,12.686615943908691
1584,12.297367095947266
1585,11.863293647766113
1586,11.272320747375488
1587,11.48112964630127
1588,11.908369064331055
1589,11.46120548248291
1590,11.813992500305176
1591,11.500494003295898
1592,11.533217430114746
1593,11.821292877197266
1594,11.774229049682617
1595,11.514970779418945
1596,12.375421524047852
1597,12.126361846923828
1598,12.259651184082031
1599,12.122417449951172
1600,12.109219551086426
1601,11.082487106323242
1602,11.636764526367188
1603,11.355252265930176
1604,12.495016098022461
1605,12.452847480773926
1606,12.052799224853516
1607,11.993731498718262
1608,12.271552085876465
1609,12.117886543273926
1610,11.90579891204834
1611,11.862805366516113
1612,12.013216972351074
1613,11.963934898376465
1614,11.7272367477417
1615,11.34953784942627
1616,11.229455947875977
1617,11.380232810974121
1618,11.753241539001465
1619,11.796601295471191
1620,12.04425048828125
1621,11.871217727661133
1622,11.82744026184082
1623,12.56669807434082
1624,12.241987228393555
1625,11.769742965698242
1626,12.007796287536621
1627,12.144902229309082
1628,12.52509880065918
1629,12.1364107131958
1630,12.786855697631836
1631,12.312662124633789
1632,12.410605430603027
1633,12.029088020324707
1634,12.097572326660156
1635,12.12845230102539
1636,11.931072235107422
1637,12.177624702453613
1638,12.194226264953613
1639,12.102195739746094
1640,12.443431854248047
1641,12.118940353393555
1642,12.304366111755371
1643,12.363249778747559
1644,12.347813606262207
1645,12.142793655395508
1646,11.964962005615234
1647,12.03500747680664
1648,11.802058219909668
1649,11.820194244384766
1650,11.650970458984375
1651,11.734660148620605
1652,11.468517303466797
1653,11.439939498901367
1654,11.961618423461914
1655,11.98096752166748
1656,11.893343925476074
1657,11.965641975402832
1658,11.876983642578125
1659,11.841218948364258
1660,11.931527137756348
1661,13.083765029907227
1662,12.897143363952637
1663,12.861526489257812
1664,12.267311096191406
1665,12.55983829498291
1666,12.721433639526367
1667,12.88192081451416
1668,12.684672355651855
1669,12.606867790222168
1670,12.816768646240234
1671,12.39857292175293
1672,12.933578491210938
1673,12.598888397216797
1674,12.437541007995605
1675,12.094383239746094
1676,12.114603042602539
1677,12.308893203735352
1678,13.067548751831055
1679,12.897432327270508
1680,12.734114646911621
1681,12.426192283630371
1682,12.691965103149414
1683,12.067694664001465
1684,12.109598159790039
1685,12.085092544555664
1686,12.044626235961914
1687,11.985288619995117
1688,12.150681495666504
1689,12.185176849365234
1690,12.194051742553711
1691,12.0886812210083
1692,12.526880264282227
1693,11.992133140563965
1694,12.131721496582031
1695,12.024165153503418
1696,12.582317352294922
1697,12.036331176757812
1698,12.8478422164917
1699,12.672451972961426
1700,12.38584041595459
1701,12.515952110290527
1702,12.395479202270508
1703,12.412169456481934
1704,12.591608047485352
1705,12.331117630004883
1706,12.949786186218262
1707,12.299378395080566
1708,12.199925422668457
1709,12.54533863067627
1710,12.314931869506836
1711,12.424776077270508
1712,12.509533882141113
1713,12.528560638427734
1714,12.326388359069824
1715,12.247563362121582
1716,12.137248039245605
1717,12.10811710357666
1718,11.826615333557129
1719,12.21164608001709
1720,12.445588111877441
1721,12.072148323059082
1722,11.686660766601562
1723,11.968379974365234
1724,12.253887176513672
1725,12.344064712524414
1726,12.076184272766113
1727,11.94235897064209
1728,12.169205665588379
1729,11.984053611755371
1730,11.963783264160156
1731,11.729233741760254
1732,11.774564743041992
1733,11.68767261505127
1734,11.695480346679688
1735,11.786246299743652
1736,11.661442756652832
1737,12.74769401550293
1738,12.272589683532715
1739,12.446402549743652
1740,12.164359092712402
1741,12.15880298614502
1742,12.052896499633789
1743,12.07797622680664
1744,12.619379043579102
1745,12.26009750366211
1746,12.132445335388184
1747,12.28183650970459
1748,12.259779930114746
1749,11.916147232055664
1750,11.789731979370117
1751,12.358075141906738
1752,11.716584205627441
1753,11.922639846801758
1754,12.212974548339844
1755,11.998432159423828
1756,11.746306419372559
1757,11.710055351257324
1758,11.85074234008789
1759,12.000438690185547
1760,12.013067245483398
1761,11.840522766113281
1762,12.073043823242188
1763,12.119759559631348
1764,11.667819023132324
1765,11.744172096252441
1766,12.063992500305176
1767,12.279067993164062
1768,11.86136245727539
1769,12.128443717956543
1770,11.88292121887207
1771,11.749492645263672
1772,11.824141502380371
1773,11.785245895385742
1774,11.878414154052734
1775,11.861091613769531
1776,11.721748352050781
1777,11.650663375854492
1778,11.859965324401855
1779,11.609152793884277
1780,12.136126518249512
1781,11.776152610778809
1782,11.474422454833984
1783,11.815759658813477
1784,11.556984901428223
1785,11.667226791381836
1786,11.91726016998291
1787,12.101838111877441
1788,10.931184768676758
1789,11.487703323364258
1790,11.393692970275879
1791,12.143426895141602
1792,11.934868812561035
1793,11.774386405944824
1794,11.892997741699219
1795,11.834392547607422
1796,11.697607040405273
1797,11.61286735534668
1798,11.737131118774414
1799,11.662057876586914
1800,11.739233016967773
1801,11.66856575012207
1802,11.859155654907227
1803,11.945429801940918
1804,11.861710548400879
1805,11.853954315185547
1806,11.696316719055176
1807,11.783647537231445
1808,11.754594802856445
1809,11.730561256408691
1810,11.907684326171875
1811,11.368317604064941
1812,11.518672943115234
1813,11.688995361328125
1814,11.516244888305664
1815,10.932390213012695
1816,11.477804183959961
1817,11.619375228881836
1818,11.754063606262207
1819,11.714958190917969
1820,10.957106590270996
1821,11.63077163696289
1822,11.912958145141602
1823,10.784799575805664
1824,11.789568901062012
1825,11.758011817932129
1826,11.503008842468262
1827,11.494199752807617
1828,11.812545776367188
1829,11.597305297851562
1830,11.831178665161133
1831,12.031837463378906
1832,11.379450798034668
1833,11.859838485717773
1834,11.717045783996582
1835,11.89871597290039
1836,11.797196388244629
1837,11.453259468078613
1838,11.70767879486084
1839,11.389908790588379
1840,11.942715644836426
1841,11.859623908996582
1842,11.234387397766113
1843,11.82446002960205
1844,11.793855667114258
1845,11.84039306640625
1846,11.956464767456055
1847,11.949499130249023
1848,11.007746696472168
1849,11.684534072875977
1850,11.733288764953613
1851,11.955178260803223
1852,11.81219482421875
1853,11.800856590270996
1854,12.06181526184082
1855,11.847249984741211
1856,12.311105728149414
1857,11.955781936645508
1858,11.83411693572998
1859,11.724189758300781
1860,11.919504165649414
1861,11.724189758300781
1862,12.654422760009766
1863,12.634744644165039
1864,12.634744644165039
1865,12.708580017089844
1866,12.69953441619873
1867,12.38239574432373
1868,12.629555702209473
1869,12.235786437988281
1870,12.383132934570312
1871,12.474283218383789
1872,12.037437438964844
1873,12.337004661560059
1874,11.874488830566406
1875,12.232937812805176
1876,12.147120475769043
1877,12.273435592651367
1878,12.22960090637207
1879,11.785562515258789
1880,11.831241607666016
1881,12.38023853302002
1882,12.455636024475098
1883,12.17723560333252
1884,12.221315383911133
1885,12.510215759277344
1886,12.661656379699707
1887,12.22639274597168
1888,12.548160552978516
1889,11.963951110839844
1890,11.676548957824707
1891,11.860831260681152
1892,11.5780029296875
1893,11.721439361572266
1894,11.789436340332031
1895,11.876916885375977
1896,11.764480590820312
1897,11.598898887634277
1898,11.559362411499023
1899,11.898603439331055
1900,11.922139167785645
1901,11.976710319519043
1902,11.8671236038208
1903,12.277813911437988
1904,11.892829895019531
1905,12.220375061035156
1906,11.871893882751465
1907,12.18917465209961
1908,11.610657691955566
1909,11.823543548583984
1910,11.71463394165039
1911,12.287672996520996
1912,12.62829875946045
1913,11.99522876739502
1914,10.910085678100586
1915,12.662470817565918
1916,11.120970726013184
1917,12.562950134277344
1918,11.840850830078125
1919,11.975775718688965
1920,11.897318840026855
1921,13.019593238830566
1922,12.694832801818848
1923,12.224413871765137
1924,12.32438850402832
1925,12.213486671447754
1926,12.914741516113281
1927,11.809870719909668
1928,11.968243598937988
1929,11.684773445129395
1930,11.792174339294434
1931,11.879870414733887
1932,11.856802940368652
1933,12.084821701049805
1934,12.114420890808105
1935,12.02759838104248
1936,12.151681900024414
1937,12.110084533691406
1938,12.023857116699219
1939,12.363940238952637
1940,12.150946617126465
1941,12.0792875289917
1942,12.116535186767578
1943,12.207629203796387
1944,12.853084564208984
1945,12.873639106750488
1946,11.844717025756836
1947,12.697145462036133
1948,12.052027702331543
1949,12.354164123535156
1950,12.149544715881348
1951,12.445713996887207
1952,12.243102073669434
1953,12.009748458862305
1954,12.204712867736816
1955,11.811318397521973
1956,12.459778785705566
1957,11.93356704711914
1958,12.67603588104248
1959,11.830349922180176
1960,11.654572486877441
1961,11.726519584655762
1962,11.471508979797363
1963,11.517430305480957
1964,11.579511642456055
1965,11.897993087768555
1966,11.943855285644531
1967,12.527600288391113
1968,13.004947662353516
1969,12.955382347106934
1970,13.124604225158691
1971,13.057987213134766
1972,12.828972816467285
1973,12.483719825744629
1974,12.689340591430664
1975,12.410585403442383
1976,12.540973663330078
1977,12.866395950317383
1978,12.979276657104492
1979,12.738334655761719
1980,12.164722442626953
1981,12.7813081741333
1982,12.322105407714844
1983,12.222187042236328
1984,12.027259826660156
1985,12.307962417602539
1986,12.329033851623535
1987,12.059294700622559
1988,12.088976860046387
1989,12.149636268615723
1990,12.273076057434082
1991,12.37102222442627
1992,12.238398551940918
1993,12.0471773147583
1994,12.34587574005127
1995,12.145552635192871
1996,12.470324516296387
1997,12.679224967956543
1998,12.68164348602295
1999,12.437453269958496
2000,12.65466022491455
2001,12.478897094726562
2002,12.440184593200684
2003,12.514702796936035
2004,12.461160659790039
2005,12.325095176696777
2006,12.323282241821289
2007,12.413688659667969
2008,12.339273452758789
2009,12.127452850341797
2010,12.195024490356445
2011,11.81374454498291
2012,12.081002235412598
2013,12.111773490905762
2014,12.096680641174316
2015,12.23896312713623
2016,12.122987747192383
2017,12.17965030670166
2018,11.728739738464355
2019,11.835275650024414
2020,11.610152244567871
2021,11.667990684509277
2022,12.09934139251709
2023,11.874883651733398
2024,12.333274841308594
2025,12.900001525878906
2026,12.071135520935059
2027,11.89912223815918
2028,11.938093185424805
2029,12.034892082214355
2030,12.4907865524292
2031,12.376261711120605
2032,12.459015846252441
2033,12.500288009643555
2034,11.997252464294434
2035,12.264652252197266
2036,12.19366455078125
2037,12.219374656677246
2038,12.438709259033203
2039,12.324775695800781
2040,12.493054389953613
2041,12.519329071044922
2042,12.208171844482422
2043,12.033004760742188
2044,12.025830268859863
2045,12.322301864624023
2046,11.855955123901367
2047,11.905656814575195
2048,11.8391695022583
2049,11.832716941833496
2050,12.16006851196289
2051,11.585731506347656
2052,11.800477027893066
2053,11.895276069641113
2054,11.190489768981934
2055,12.0109281539917
2056,11.80067253112793
2057,11.683439254760742
2058,12.318142890930176
2059,11.797731399536133
2060,12.024550437927246
2061,12.139832496643066
2062,11.802971839904785
2063,11.649147987365723
2064,11.864191055297852
2065,11.683235168457031
2066,11.981294631958008
2067,11.624863624572754
2068,11.932662010192871
2069,11.340399742126465
2070,11.634651184082031
2071,11.418471336364746
2072,11.757315635681152
2073,11.835111618041992
2074,12.16297435760498
2075,11.927151679992676
2076,11.76777458190918
2077,11.875405311584473
2078,11.771615982055664
2079,11.827201843261719
2080,11.686335563659668
2081,11.772089958190918
2082,11.792987823486328
2083,11.91318416595459
2084,11.664389610290527
2085,11.734674453735352
2086,11.697311401367188
2087,11.657194137573242
2088,11.578741073608398
2089,11.343066215515137
2090,11.77719497680664
2091,11.650961875915527
2092,11.748761177062988
2093,11.674038887023926
2094,11.723337173461914
2095,11.806367874145508
2096,11.303231239318848
2097,11.52978229522705
2098,11.905335426330566
2099,11.057942390441895
2100,11.369674682617188
2101,11.73481559753418
2102,11.716094970703125
2103,11.563863754272461
2104,11.845029830932617
2105,11.78078556060791
2106,11.113611221313477
2107,12.366819381713867
2108,11.677900314331055
2109,11.58842658996582
2110,11.748496055603027
2111,11.895483016967773
2112,11.828144073486328
2113,11.685282707214355
2114,11.622692108154297
2115,11.945820808410645
2116,11.65705394744873
2117,11.891837120056152
2118,11.659379005432129
2119,11.541154861450195
2120,11.619203567504883
2121,11.573441505432129
2122,11.445965766906738
2123,11.352896690368652
2124,12.023503303527832
2125,11.923913955688477
2126,11.895724296569824
2127,12.02658462524414
2128,11.773193359375
2129,11.552688598632812
2130,11.870731353759766
2131,11.97764778137207
2132,11.706236839294434
2133,11.704814910888672
2134,11.708054542541504
2135,11.500042915344238
2136,11.103767395019531
2137,11.596803665161133
2138,11.776856422424316
2139,11.913020133972168
2140,11.860544204711914
2141,11.822443962097168
2142,11.75084400177002
2143,11.859809875488281
2144,11.604408264160156
2145,11.806262016296387
2146,11.98052978515625
2147,11.821866989135742
2148,11.734454154968262
2149,11.819829940795898
2150,12.362053871154785
2151,11.703791618347168
2152,12.021248817443848
2153,12.019545555114746
2154,11.607405662536621
2155,11.847962379455566
2156,12.353604316711426
2157,12.350471496582031
2158,12.312414169311523
2159,12.235376358032227
2160,12.048626899719238
2161,12.419707298278809
2162,12.746950149536133
2163,12.706063270568848
2164,12.481430053710938
2165,12.174607276916504
2166,11.896465301513672
2167,12.333230018615723
2168,12.169923782348633
2169,12.188115119934082
2170,12.294960021972656
2171,11.899662017822266
2172,11.843768119812012
2173,12.01049518585205
2174,12.370759963989258
2175,12.724016189575195
2176,12.681557655334473
2177,12.396520614624023
2178,12.283403396606445
2179,11.869956016540527
2180,12.323119163513184
2181,12.146000862121582
2182,12.314085006713867
2183,12.146230697631836
2184,11.79050350189209
2185,11.635563850402832
2186,11.930002212524414
2187,11.940754890441895
2188,11.982161521911621
2189,12.353670120239258
2190,11.341636657714844
2191,11.339452743530273
2192,11.446913719177246
2193,11.539190292358398
2194,11.55866527557373
2195,11.60429573059082
2196,11.531805992126465
2197,11.64091968536377
2198,12.044851303100586
2199,12.051762580871582
2200,11.872859001159668
2201,11.843867301940918
2202,12.228593826293945
2203,11.836488723754883
2204,12.120122909545898
2205,11.639348983764648
2206,11.878458976745605
2207,12.360075950622559
2208,12.4443998336792
2209,12.333070755004883
2210,11.648782730102539
2211,11.666464805603027
2212,11.66263484954834
2213,11.516020774841309
2214,11.778910636901855
2215,11.518134117126465
2216,11.990751266479492
2217,11.384178161621094
2218,11.152345657348633
2219,11.103606224060059
2220,10.9620943069458
2221,12.649199485778809
2222,12.464245796203613
2223,12.602757453918457
2224,12.242766380310059
2225,11.708677291870117
2226,12.178243637084961
2227,12.246556282043457
2228,12.513818740844727
2229,12.354629516601562
2230,11.941849708557129
2231,12.250693321228027
2232,12.095423698425293
2233,12.050336837768555
2234,12.378501892089844
2235,12.287402153015137
2236,12.480825424194336
2237,12.719919204711914
2238,12.240089416503906
2239,11.583843231201172
2240,12.00671672821045
2241,11.958691596984863
2242,11.778945922851562
2243,11.747859954833984
2244,11.51193904876709
2245,11.455170631408691
2246,11.883291244506836
2247,11.618475914001465
2248,11.763996124267578
2249,11.774099349975586
2250,11.85134506225586
2251,11.581066131591797
2252,12.087688446044922
2253,11.910933494567871
2254,12.047500610351562
2255,12.148334503173828
2256,12.17144775390625
2257,12.22895622253418
2258,12.03011703491211
2259,12.090861320495605
2260,11.999063491821289
2261,12.169438362121582
2262,12.251408576965332
2263,12.787851333618164
2264,13.02023983001709
2265,12.097894668579102
2266,12.642120361328125
2267,12.762123107910156
2268,12.806173324584961
2269,11.945569038391113
2270,12.161438941955566
2271,12.340720176696777
2272,12.170228958129883
2273,12.012540817260742
2274,12.072128295898438
2275,11.998261451721191
2276,12.16899299621582
2277,12.1303129196167
2278,11.89566707611084
2279,11.79382038116455
2280,11.693875312805176
2281,11.999448776245117
2282,12.089054107666016
2283,11.503480911254883
2284,11.585855484008789
2285,11.937128067016602
2286,11.73516845703125
2287,12.819558143615723
2288,12.452885627746582
2289,12.901789665222168
2290,13.055184364318848
2291,12.684221267700195
2292,12.981331825256348
2293,13.106411933898926
2294,13.091571807861328
2295,12.898641586303711
2296,12.571682929992676
2297,12.627137184143066
2298,12.647265434265137
2299,12.927388191223145
2300,12.753514289855957
2301,12.507872581481934
2302,12.388083457946777
2303,12.410726547241211
2304,12.423699378967285
2305,12.087902069091797
2306,12.061766624450684
2307,12.092496871948242
2308,12.332103729248047
2309,12.561807632446289
2310,12.25098705291748
2311,12.1486177444458
2312,12.124629974365234
2313,12.087122917175293
2314,12.100943565368652
2315,12.114870071411133
2316,12.133947372436523
2317,12.118820190429688
2318,12.105457305908203
2319,12.107320785522461
2320,12.170971870422363
2321,12.418879508972168
2322,12.044921875
2323,12.13652229309082
2324,12.016061782836914
2325,12.250624656677246
2326,11.975896835327148
2327,12.24069595336914
2328,12.311875343322754
2329,12.13509750366211
2330,12.07625675201416
2331,12.806623458862305
2332,12.912508010864258
2333,12.684999465942383
2334,12.453669548034668
2335,12.501398086547852
2336,12.713781356811523
2337,12.214098930358887
2338,12.5621337890625
2339,12.331392288208008
2340,12.901555061340332
2341,12.250577926635742
2342,12.382929801940918
2343,12.349102973937988
2344,12.310667991638184
2345,12.438268661499023
2346,12.285303115844727
2347,12.191717147827148
2348,12.35532283782959
2349,12.065146446228027
2350,12.563437461853027
2351,12.431763648986816
2352,12.418371200561523
2353,12.35622501373291
2354,11.788567543029785
2355,11.899057388305664
2356,11.940285682678223
2357,12.202607154846191
2358,12.128418922424316
2359,11.7648344039917
2360,11.667914390563965
2361,11.856303215026855
2362,12.545467376708984
2363,11.834318161010742
2364,12.01215934753418
2365,12.330644607543945
2366,12.157770156860352
2367,12.327733039855957
2368,12.242579460144043
2369,12.344965934753418
2370,12.040034294128418
2371,12.020331382751465
2372,12.132901191711426
2373,12.541524887084961
2374,12.638798713684082
2375,12.517867088317871
2376,12.441755294799805
2377,12.743599891662598
2378,11.814083099365234
2379,12.182562828063965
2380,11.8546781539917
2381,11.964017868041992
2382,12.266742706298828
2383,12.237569808959961
2384,12.42794418334961
2385,12.007912635803223
2386,11.823308944702148
2387,11.81161880493164
2388,11.452007293701172
2389,11.761869430541992
